schemaVersion,suiteId,seed,caseId,exactDepth,algorithm,repetitionIndex,status,solutionDepth,solutionMoves,nodesExpanded,nodesGenerated,limitReason,elapsedMs
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:2.2|Z:0.2,2,IDA_STAR,0,SOLVED,2,U_CW F_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:2.2|Z:0.2,2,BFS,0,SOLVED,2,U_CW F_CW,16,192,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:20|X:1.2|Y:2.0|Z:1.2,2,IDA_STAR,0,SOLVED,2,R_CW F_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:20|X:1.2|Y:2.0|Z:1.2,2,BFS,0,SOLVED,2,R_CW F_CW,91,1092,,2
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:20|X:1.2|Y:2.0|Z:1.2,2,BIDIRECTIONAL_BFS,0,SOLVED,2,R_CW F_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:19|X:0.1|Y:3.2|Z:1.0,2,BFS,0,SOLVED,2,R_CCW D_CCW,101,1212,,2
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:19|X:0.1|Y:3.2|Z:1.0,2,BIDIRECTIONAL_BFS,0,SOLVED,2,R_CCW D_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:19|X:0.1|Y:3.2|Z:1.0,2,IDA_STAR,0,SOLVED,2,R_CCW D_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:15|X:2.2|Y:1.0|Z:2.2,2,BIDIRECTIONAL_BFS,0,SOLVED,2,B_CCW R_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:15|X:2.2|Y:1.0|Z:2.2,2,IDA_STAR,0,SOLVED,2,B_CCW R_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:15|X:2.2|Y:1.0|Z:2.2,2,BFS,0,SOLVED,2,B_CCW R_CW,83,996,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:12|X:2.0|Y:0.1|Z:0.2,2,IDA_STAR,0,SOLVED,2,B_CCW D_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:12|X:2.0|Y:0.1|Z:0.2,2,BFS,0,SOLVED,2,B_CCW D_CW,81,972,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:12|X:2.0|Y:0.1|Z:0.2,2,BIDIRECTIONAL_BFS,0,SOLVED,2,B_CCW D_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:0|X:0.1|Y:0.0|Z:0.0,2,BFS,0,SOLVED,2,R_CW L_CCW,97,1164,,2
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:0|X:0.1|Y:0.0|Z:0.0,2,BIDIRECTIONAL_BFS,0,SOLVED,2,L_CCW R_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:0|X:0.1|Y:0.0|Z:0.0,2,IDA_STAR,0,SOLVED,2,R_CW L_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:20|X:1.2|Y:2.0|Z:0.1,2,BIDIRECTIONAL_BFS,0,SOLVED,2,R_CW F_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:20|X:1.2|Y:2.0|Z:0.1,2,IDA_STAR,0,SOLVED,2,R_CW F_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:20|X:1.2|Y:2.0|Z:0.1,2,BFS,0,SOLVED,2,R_CW F_CCW,92,1104,,1
